record_id,prerequisite_evaluation_status,typed_constraints,raw_prerequisite_prose,display_only_or_advisory_constraints,invalid_references,unresolved_reason,creator_selectability_can_be_evaluated_safely,source_provenance,record_commitment_sha256
TAL_SOUND_RESONANCE_FIELD,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.space""}]","Prerequisite: CL 5+ Action Type: Bonus Action Range: Self Area: 15-foot-radius aura Duration: Concentration, up to 1 minute Cost: 4 CP Your tone saturates nearby space. Once per turn when a hostile creature enters the aura for the first time on a turn or starts its turn there, it makes a Constitution saving throw. Failed Save: It gains Resonance and takes Thunder damage equal to your Proficiency Bonus. Successful Save: It gains Resonance only. While inside the aura, allies gain Advantage on saving throws against Deafened and hostile voice-command effects.","[""Prerequisite: CL 5+ Action Type: Bonus Action Range: Self Area: 15-foot-radius aura Duration: Concentration, up to 1 minute Cost: 4 CP Your tone saturates nearby space. Once per turn when a hostile creature enters the aura for the first time on a turn or starts its turn there, it makes a Constitution saving throw. Failed Save: It gains Resonance and takes Thunder damage equal to your Proficiency Bonus. Successful Save: It gains Resonance only. While inside the aura, allies gain Advantage on saving throws against Deafened and hostile voice-command effects.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_RESONANCE_FIELD"",""source_anchor"":""line:79186"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",285abecdbce7feba02dc507680da9c99638c0c104361d918f346ea37cd3e08ef
TAL_SOUND_RESONANCE_MIRROR,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]","Prerequisite: Echo Decoy, CL 10+ Action Type: Reaction Trigger: You are targeted by an attack or hostile effect from a creature that can hear, sense, or target sound within 60 feet Cost: 5 CP Create a reflected echo of your position. The attacker makes a Wisdom saving throw. Failed Save: The triggering attack or effect targets your echo instead, if the echo is a legal target. If the echo is not a legal target, impose Disadvantage on the triggering attack roll or grant you Advantage on the triggering saving throw. Successful Save: No effect. After the trigger resolves, you may move 10 feet without provoking opportunity attacks from the triggering creature.","[""Prerequisite: Echo Decoy, CL 10+ Action Type: Reaction Trigger: You are targeted by an attack or hostile effect from a creature that can hear, sense, or target sound within 60 feet Cost: 5 CP Create a reflected echo of your position. The attacker makes a Wisdom saving throw. Failed Save: The triggering attack or effect targets your echo instead, if the echo is a legal target. If the echo is not a legal target, impose Disadvantage on the triggering attack roll or grant you Advantage on the triggering saving throw. Successful Save: No effect. After the trigger resolves, you may move 10 feet without provoking opportunity attacks from the triggering creature.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_RESONANCE_MIRROR"",""source_anchor"":""line:79472"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",c1fa47657003a37a446fffb07f918c95f69149bc3bad001a252c1cd897c4c080
TAL_SOUND_RESONANT_SHATTER,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]","Prerequisite: CL 5+ Action Type: Action Range: 90 feet Area: 30-foot line or 10-foot-radius sphere Cost: 3 CP Release a frequency that finds structural weakness. Creatures in the area make Constitution saving throws. Failed Save: Take Thunder damage and gain Resonance. Successful Save: Take half damage. Objects, constructs, barriers, brittle structures, and Formation anchors inside take the same damage. Add one additional damage die against unattended objects and ordinary structures. Damage: CL 5-10: 5d8. CL 11-16: 7d8. CL 17-20: 9d8. A creature damaged by Resonant Shatter has Disadvantage on its next Concentration saving throw before the start of your next turn.","[""Prerequisite: CL 5+ Action Type: Action Range: 90 feet Area: 30-foot line or 10-foot-radius sphere Cost: 3 CP Release a frequency that finds structural weakness. Creatures in the area make Constitution saving throws. Failed Save: Take Thunder damage and gain Resonance. Successful Save: Take half damage. Objects, constructs, barriers, brittle structures, and Formation anchors inside take the same damage. Add one additional damage die against unattended objects and ordinary structures. Damage: CL 5-10: 5d8. CL 11-16: 7d8. CL 17-20: 9d8. A creature damaged by Resonant Shatter has Disadvantage on its next Concentration saving throw before the start of your next turn.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_RESONANT_SHATTER"",""source_anchor"":""line:79032"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",1bb12a13a1413a337020f54e2f290fa387ae280419d95dd51ddccc02d81eb84f
TAL_SOUND_SHATTER_THE_CHANT,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]","Prerequisite: Counter-Chant, CL 10+ Action Type: Reaction Trigger: A creature within 90 feet uses a spell, sphere talent, magical command, Domain order, or technique that requires audible speech, song, command, chanting, verbal component, or instrument sound Cost: 6 CP Make a Sound Check against the triggering creature’s save DC or cultivation DC. Success: Choose one: the triggering effect occurs, but one target has Advantage on its saving throw; the triggering effect occurs, but its range is halved; the triggering effect occurs, but it cannot affect you; if the effect is communication, command, or coordination only, it fails. Critical Success or success by 5 or more: You may also apply Resonance to the triggering creature. Shatter the Chan","[""Prerequisite: Counter-Chant, CL 10+ Action Type: Reaction Trigger: A creature within 90 feet uses a spell, sphere talent, magical command, Domain order, or technique that requires audible speech, song, command, chanting, verbal component, or instrument sound Cost: 6 CP Make a Sound Check against the triggering creature’s save DC or cultivation DC. Success: Choose one: the triggering effect occurs, but one target has Advantage on its saving throw; the triggering effect occurs, but its range is halved; the triggering effect occurs, but it cannot affect you; if the effect is communication, command, or coordination only, it fails. Critical Success or success by 5 or more: You may also apply Resonance to the triggering creature. Shatter the Chan""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_SHATTER_THE_CHANT"",""source_anchor"":""line:79494"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",65144b26739a52bc1d589c5d45b81a7593b650decf6a4cd68025ad8f59bfecd4
TAL_SOUND_SHATTER_VESSEL,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.source""},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.glass""},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.trap""}]","Action Type: Action Range: 60 feet Target: One unattended object, fragile vessel, crystal, glass, bell, bottle, lock, chime, arrow, small barrier section, or brittle structure Cost: 1 CP Make a Sound Cultivation Attack against the object’s AC or a GM-set DC. On a hit, deal Thunder damage equal to: 3d8 + Proficiency Bonus If this damage destroys the object, choose one: creatures within 5 feet make Dexterity saving throws or take 1d8 Thunder damage from the burst; create a loud report audible up to 300 feet; suppress one mundane alarm, bell, chime, or sound trap attached to the object; apply Harmonic Weakness to one connected object or barrier section. Shatter Vessel does not automatically break magic items, artifacts, sect gates, or Formatio Action Type: Action Range: 60 feet Target: One unattended object, fragile vessel, crystal, glass, bell, bottle, lock, chime, arrow, small barrier section, or brittle structure Cost: 1 CP Make a Sound Cultivation Attack against the object’s AC or a GM-set DC. Mortal or prerequisite-gated; see source text","[""Action Type: Action Range: 60 feet Target: One unattended object, fragile vessel, crystal, glass, bell, bottle, lock, chime, arrow, small barrier section, or brittle structure Cost: 1 CP Make a Sound Cultivation Attack against the object’s AC or a GM-set DC. On a hit, deal Thunder damage equal to: 3d8 + Proficiency Bonus If this damage destroys the object, choose one: creatures within 5 feet make Dexterity saving throws or take 1d8 Thunder damage from the burst; create a loud report audible up to 300 feet; suppress one mundane alarm, bell, chime, or sound trap attached to the object; apply Harmonic Weakness to one connected object or barrier section. Shatter Vessel does not automatically break magic items, artifacts, sect gates, or Formatio Action Type: Action Range: 60 feet Target: One unattended object, fragile vessel, crystal, glass, bell, bottle, lock, chime, arrow, small barrier section, or brittle structure Cost: 1 CP Make a Sound Cultivation Attack against the object’s AC or a GM-set DC. Mortal or prerequisite-gated; see source text""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_SHATTER_VESSEL"",""source_anchor"":""line:78930"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",c520e2bdf27cbfb5933c150c75d4ba70fa4ce55e838a33bf56113dc4b48ac7fc
TAL_SOUND_SILENCE_THAT_SWALLOWS_THUNDER,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.source""}]","Prerequisite: Forbidden Silence Field, CL 15+ Action Type: Action Range: 120 feet Area: 30-foot-radius sphere Duration: Concentration, up to 1 minute Cost: 12 CP Limit: Once per long rest Create a devouring silence that consumes hostile sound. Inside the area: ordinary sound cannot exist; creatures are Deafened; verbal components and voice-dependent techniques fail; Thunder damage from hostile sources is reduced to 0 unless the source succeeds on a Sound or spellcasting ability check against your Sound Save DC; hostile creatures that start their turn inside make Constitution saving throws. Failed Save: The creature cannot speak, cast with verbal components, use Voice talents, or benefit from hearing until the start of its next turn. Success","[""Prerequisite: Forbidden Silence Field, CL 15+ Action Type: Action Range: 120 feet Area: 30-foot-radius sphere Duration: Concentration, up to 1 minute Cost: 12 CP Limit: Once per long rest Create a devouring silence that consumes hostile sound. Inside the area: ordinary sound cannot exist; creatures are Deafened; verbal components and voice-dependent techniques fail; Thunder damage from hostile sources is reduced to 0 unless the source succeeds on a Sound or spellcasting ability check against your Sound Save DC; hostile creatures that start their turn inside make Constitution saving throws. Failed Save: The creature cannot speak, cast with verbal components, use Voice talents, or benefit from hearing until the start of its next turn. Success""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_SILENCE_THAT_SWALLOWS_THUNDER"",""source_anchor"":""line:79650"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",2923ff15f1f311f0adad0a192f813b198a3ae736c8cc1567514345c56e3bc41c
TAL_SOUND_SILENT_STEP_BETWEEN_NOTES,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""}]","Prerequisite: Muffle Footfall Once per turn after you use the Disengage action, Dodge action, or spend Martial Focus, you may move 5 feet without making sound and without provoking opportunity attacks from one creature that relies on hearing to track you. If you are inside your Dampen Sound area, move 10 feet instead.","[""Prerequisite: Muffle Footfall Once per turn after you use the Disengage action, Dodge action, or spend Martial Focus, you may move 5 feet without making sound and without provoking opportunity attacks from one creature that relies on hearing to track you. If you are inside your Dampen Sound area, move 10 feet instead.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_SILENT_STEP_BETWEEN_NOTES"",""source_anchor"":""line:79022"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",c340480ace5aeb0a83ee227081c253d9b74fa3f6855134045fb0b59258d32b37
TAL_SOUND_SONIC_CAGE,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]","Prerequisite: Resonance Field, CL 10+ Action Type: Action Range: 90 feet Target: One creature bearing your Resonance Duration: Concentration, up to 1 minute Cost: 7 CP Rings of vibrating pressure surround the target. The target makes a Constitution saving throw. Failed Save: The target is Restrained by sonic pressure. Successful Save: The target’s Speed is reduced by 10 feet until the start of your next turn. A Restrained target repeats the saving throw at the end of each of its turns, ending the effect on a success. If the target takes Thunder damage while Restrained this way, it has Disadvantage on the next save against Sonic Cage before the end of its next turn. Sonic Cage does not create a physical cage and does not block attacks.",[],[],,true,"{""accepted_qa2_record_id"":""TAL_SOUND_SONIC_CAGE"",""source_anchor"":""line:79344"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",36800477b82c55c04fd8ce4832afb6c3194ee330a2e270a7811088438aa410a6
TAL_SOUND_SOUL_ECHO_HEARING,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":10}]","Prerequisite: Read the Vibration, CL 10+ You can hear the echo of spirits, possession pressure, soul wounds, oath-shaken voices, false speech, and names spoken with supernatural weight. As an Action, make a Sound Check against a creature within 60 feet or a place you are investigating. On a success, learn one: whether a creature is possessed, spirit-bound, or haunted; whether a spoken statement carries supernatural coercion; whether a name, title, vow, or mantra was recently used with power; whether a ghost, echo, or residual scream remains in the area; whether a Silence effect is natural, magical, spiritual, or domain-based. Soul-Echo Hearing does not read thoughts or reveal lies automatically.","[""Prerequisite: Read the Vibration, CL 10+ You can hear the echo of spirits, possession pressure, soul wounds, oath-shaken voices, false speech, and names spoken with supernatural weight. As an Action, make a Sound Check against a creature within 60 feet or a place you are investigating. On a success, learn one: whether a creature is possessed, spirit-bound, or haunted; whether a spoken statement carries supernatural coercion; whether a name, title, vow, or mantra was recently used with power; whether a ghost, echo, or residual scream remains in the area; whether a Silence effect is natural, magical, spiritual, or domain-based. Soul-Echo Hearing does not read thoughts or reveal lies automatically.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_SOUL_ECHO_HEARING"",""source_anchor"":""line:79374"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",b7467dfa30f566d1e135148879bda17965e4d8cc8c97694bb11503fe9e2f2436
TAL_SOUND_SOUNDWALK_STEP,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5},{""kind"":""sphere_id_reference"",""source_basis"":""exact display-name token in raw prerequisite prose"",""target_id"":""tianxia.sphere.space""}]","Prerequisite: CL 5+ Action Type: Bonus Action Range: 30 feet Cost: 2 CP Move along a sound you created or can hear. Teleport to one unoccupied space within range that is connected to you by audible sound, visible vibration, a bell resonance, or your active Sound talent. You cannot pass through Total Cover unless the sound path is carried by a connected object, wall, floor, string, or prepared echo and the GM agrees the path is valid. At CL 11, range increases to 60 feet. At CL 17, range increases to 90 feet.","[""Prerequisite: CL 5+ Action Type: Bonus Action Range: 30 feet Cost: 2 CP Move along a sound you created or can hear. Teleport to one unoccupied space within range that is connected to you by audible sound, visible vibration, a bell resonance, or your active Sound talent. You cannot pass through Total Cover unless the sound path is carried by a connected object, wall, floor, string, or prepared echo and the GM agrees the path is valid. At CL 11, range increases to 60 feet. At CL 17, range increases to 90 feet.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_SOUNDWALK_STEP"",""source_anchor"":""line:79098"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",b567d4c4b6842c2bbc47530a682227b18aeb713a76664c43b6dce41374477d8f
TAL_SOUND_SOUND_SOVEREIGN_INCARNATION,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]","Prerequisite: CL 15+ Action Type: Bonus Action Duration: 1 minute Cost: 15 CP Limit: Once per long rest Become a sovereign vessel of world-ringing vibration. For the duration: gain Resistance to Thunder and Psychic damage; gain Blindsight 30 feet based on vibration and soul-sound; Resonant Note may target two creatures within range instead of one; once per turn when a creature fails a saving throw against your Sound talent, it cannot take Reactions until the start of your next turn; you may speak or transmit through your own Sound talents even inside ordinary Silence; Soundwalk Step range increases by 30 feet; your Sound talents ignore ordinary Thunder Resistance. Sound-Sovereign Incarnation does not ignore immunity, artifact silence, Domai","[""Prerequisite: CL 15+ Action Type: Bonus Action Duration: 1 minute Cost: 15 CP Limit: Once per long rest Become a sovereign vessel of world-ringing vibration. For the duration: gain Resistance to Thunder and Psychic damage; gain Blindsight 30 feet based on vibration and soul-sound; Resonant Note may target two creatures within range instead of one; once per turn when a creature fails a saving throw against your Sound talent, it cannot take Reactions until the start of your next turn; you may speak or transmit through your own Sound talents even inside ordinary Silence; Soundwalk Step range increases by 30 feet; your Sound talents ignore ordinary Thunder Resistance. Sound-Sovereign Incarnation does not ignore immunity, artifact silence, Domai""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_SOUND_SOVEREIGN_INCARNATION"",""source_anchor"":""line:79546"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",2bfd05c72e3cd6ab33b557b7c2293582068d63791ab055fa9394c74e9b8c5412
TAL_SOUND_STEAL_VOICE,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]","Prerequisite: Counter-Chant, CL 5+ Action Type: Action Range: 60 feet Cost: 4 CP One creature that can speak makes a Constitution saving throw. Failed Save: Until the end of your next turn, the target cannot speak above a whisper, cannot use verbal components, and cannot use Voice talents that require audible speech. Successful Save: The target’s voice cracks. It has Disadvantage on the next Charisma check, verbal command, or voice-based ability it makes before the start of your next turn. Creatures without voices are immune.","[""Prerequisite: Counter-Chant, CL 5+ Action Type: Action Range: 60 feet Cost: 4 CP One creature that can speak makes a Constitution saving throw. Failed Save: Until the end of your next turn, the target cannot speak above a whisper, cannot use verbal components, and cannot use Voice talents that require audible speech. Successful Save: The target’s voice cracks. It has Disadvantage on the next Charisma check, verbal command, or voice-based ability it makes before the start of your next turn. Creatures without voices are immune.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_STEAL_VOICE"",""source_anchor"":""line:79166"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d7e1e1ef24a9dd24ad732f6d308faadce48829645e13dc472a8e16870298053b
TAL_SOUND_STONE_BELL_PROPAGATION,PARTIALLY_TYPED_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":5}]","Prerequisite: Tremor Listening, CL 5+ When using a Sound talent against a target touching the same continuous surface, structure, bridge, wall, floor, pillar, chain, or bell network as you, increase the range by 30 feet. When Resonant Shatter affects a structure, choose one connected point within 30 feet. Harmless sound, a warning bell, or your Carry Voice message may emerge from that point. This does not allow damage to ignore Total Cover unless a talent explicitly permits propagation.","[""Prerequisite: Tremor Listening, CL 5+ When using a Sound talent against a target touching the same continuous surface, structure, bridge, wall, floor, pillar, chain, or bell network as you, increase the range by 30 feet. When Resonant Shatter affects a structure, choose one connected point within 30 feet. Harmless sound, a warning bell, or your Carry Voice message may emerge from that point. This does not allow damage to ignore Total Cover unless a talent explicitly permits propagation.""]",[],Natural-language prerequisite contains access or logical semantics not explicitly machine-encoded.,false,"{""accepted_qa2_record_id"":""TAL_SOUND_STONE_BELL_PROPAGATION"",""source_anchor"":""line:79238"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d6c7bec7f242029173ca82820bbdcbd762a0aa771db9d82eb72cf2cd9c1d9698
TAL_SOUND_TEN_THOUSAND_ECHOES_FIELD,TYPED_FIELDS_AVAILABLE_RAW_PROSE_RETAINED,"[{""kind"":""sphere_id"",""source_basis"":""canonical owning Sphere relationship"",""target_id"":""tianxia.sphere.sound""},{""kind"":""minimum_cl"",""source_basis"":""typed or exact CL token"",""value"":15}]","Prerequisite: Echo Decoy, Court of the World-Ringing Bell, CL 15+ Action Type: Action Range: Self Area: 120-foot-radius sphere centered on you Duration: Concentration, up to 1 minute Cost: 12 CP Limit: Once per long rest Fill the battlefield with layered echoes, phantom footfalls, repeated commands, delayed screams, false bell-lines, and reflected mantra fragments. Allies inside: gain Advantage on Dexterity (Stealth) checks relying on sound; may communicate in whispers across the Field; may move 5 feet without provoking opportunity attacks after using a Sound talent, once per turn. Hostile creatures inside: have Disadvantage on Wisdom (Perception) checks relying on hearing; cannot gain Advantage on attacks solely from hearing your location;",[],[],,true,"{""accepted_qa2_record_id"":""TAL_SOUND_TEN_THOUSAND_ECHOES_FIELD"",""source_anchor"":""line:79610"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",e1a3f96d83a4133d20db38567ff8b9dd4215fd080a6594fe9d603da8abbfdc6d
