canonical_sphere_id,preserved_legacy_id,proposed_canonical_id,deterministic_migration_alias,display_name,normalized_key,exact_published_source_section,source_section_line_start,source_section_line_end,source_section_sha256,source_pack,source_version,aliases,content_family_labels,route_labels,deprecated_labels,status,expected_browse_rules_visibility,expected_character_creator_disposition,confirmed_selectable_talent_count,confirmed_membership_count,background_related_relationship_count,zero_projected_talent_status,source_provenance,record_commitment_sha256
tianxia.sphere.verdant_growth,tianxia.sphere.verdant_growth,tianxia.sphere.verdant_growth,null,Verdant Growth,verdant_growth,Sphere of Verdant Growth,92939,94309,f1b528943fcda5c2d2353901b5c7a04fa6f5a36bae044f2b8f8628ce49dd3879,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,"[""Wood / Plant Growth""]",[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,33,33,0,false,"{""source_anchor"":""line:92939"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",c9ba76c8c44cc4be896391ec37cde18ba19b203b27dbc5c019d71a2eadb7cb3f
tianxia.sphere.void,tianxia.sphere.void,tianxia.sphere.void,null,Void,void,Sphere of Void,94310,95489,729c15e152e95336fd6239c01633323a2a79556f5064908b846635deba73abe0,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,[],[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,32,32,0,false,"{""source_anchor"":""line:94310"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",7e9e0185f544ab20f107c7e7416d4cdc2f0364945ee9c48227b749ec154c2fee
tianxia.sphere.warleader,tianxia.sphere.warleader,tianxia.sphere.warleader,null,Warleader,warleader,Sphere of Warleader,95490,96600,9d740c44d3d0d67a1dabfbf286392dc0411e322725ce63a124d885556c2077f7,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,[],[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,0,0,2,true,"{""source_anchor"":""line:95490"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",ea71865c69613fd9f754921cc13423814aa068a97b89b56d640a7c46b0d46d37
tianxia.sphere.water,tianxia.sphere.water,tianxia.sphere.water,null,Water,water,Sphere of Water,96601,97428,5bef01d915d12b43e4dd3a0dbcc7c4e570334910414892ac6460a9270eba0b01,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,[],[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,32,32,0,false,"{""source_anchor"":""line:96601"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",7c681f8bb8cc9d94b05a2ddb3370ab89372efc17efeb661e97265141a53d33d2
tianxia.sphere.wax,tianxia.sphere.wax,tianxia.sphere.wax,null,Wax,wax,Sphere of Wax,97429,98285,b16647984eeeba908493046a0e769b5bb5fbe22a2fe5e3baac31928f54c462bb,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,[],[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,43,43,0,false,"{""source_anchor"":""line:97429"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",d4296dbe0a89251814d425e999cd2678916c6676960ef911264aac06f8be3a55
tianxia.sphere.weapons,tianxia.sphere.weapons,tianxia.sphere.weapons,null,Weapons,weapons,Sphere of Weapons,98286,99794,8b4349344737dbd76c92fd05cd07c9ba751b52027612569375413add2808c825,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,"[""Weapons Catalogue Name: Sphere of Weapons""]",[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,3,3,0,false,"{""source_anchor"":""line:98286"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",698433df2518c2fd9fa6e26b70032106a14ec5674a4ed4d89b21a003d6ad9f20
tianxia.sphere.weather,tianxia.sphere.weather,tianxia.sphere.weather,null,Weather,weather,Sphere of Weather,99795,101058,02d9f19d59964a75639923a49319681e03db96c46d60e66e136218975ec5b7a7,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,[],[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,34,34,0,false,"{""source_anchor"":""line:99795"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",912b48f4e40f844cfc3e712ea9123071ee9c5bf23a657a39f935dbdba7010a41
tianxia.sphere.wrestling,tianxia.sphere.wrestling,tianxia.sphere.wrestling,null,Wrestling,wrestling,Sphere of Wrestling,101059,102182,9e4455b515a3af1854a90e2478adabe7c2e7e770addf01b9cab8208ab25afaaf,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,[],[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,35,35,0,false,"{""source_anchor"":""line:101059"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",1a1b6c860b5a4b25a587bd812cb2c0672da571ade73c9cc8dc7b29ac5adb07d2
tianxia.sphere.yang,tianxia.sphere.yang,tianxia.sphere.yang,null,Yang,yang,Sphere of Yang,102183,103182,01642fe8a34ac25b6557cf02f3573083250c93399af5f928d3ad722e820b4071,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,[],[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,25,25,0,false,"{""source_anchor"":""line:102183"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",1942886426b26cf3649d5d4df811fffefd7869e2abd8ee5dcbf156466c36f63d
tianxia.sphere.yin,tianxia.sphere.yin,tianxia.sphere.yin,null,Yin,yin,Sphere of Yin,103183,104047,0095be6a53bd837af156de58821a9b4e6a9ecd85488c945321f33c6baa36943a,Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2,HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A,[],[],[],[],PUBLISHED_CANONICAL,true,OWNER_SELECTABLE_WITH_PREREQUISITES,28,28,0,false,"{""source_anchor"":""line:103183"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""67f67275889467d43605debaa0c05dc5ddde9ba079222819aabea27c66167775"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Source_Text/Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",1948d5dd96564c574ddb246becb448c90f92472f54c96c4187ed353829efbdd5
